Unnamed: 0,Unnamed: 1,Unnamed: 2,귀속연도,2024,2024,2023,2023,2022,2022,2021,2021,2020,2020,2019,2019,2018,2018
,,,항목1,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액
구분1,구분2,구분3,,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액,신고인원,종합소득금액
지역별,서울,강남구,,"179,449","22,169,913","173,818","20,309,561","156,513","18,451,000","145,962","17,177,738","130,702","14,751,535","126,186","14,162,904","118,080","12,738,275"
지역별,서울,강동구,,"129,427","4,596,287","116,472","3,787,186","104,571","3,247,123","95,838","2,963,519","80,457","2,411,847","75,108","2,142,585","65,075","1,771,047"
지역별,서울,강북구,,"71,159","1,493,286","69,381","1,408,596","64,211","1,265,049","59,016","1,099,682","49,833","894,422","48,514","896,816","45,123","823,609"
지역별,서울,강서구,,"146,603","4,270,842","143,799","4,094,519","132,374","3,627,787","122,140","3,280,021","101,124","2,655,255","96,666","2,520,862","90,181","2,339,893"
지역별,서울,관악구,,"142,776","3,293,963","137,942","3,099,592","126,409","2,756,190","114,249","2,389,647","93,467","1,907,720","88,286","1,844,461","80,894","1,639,096"
지역별,서울,광진구,,"99,752","3,552,238","96,675","3,312,680","88,640","2,945,687","81,907","2,568,991","68,627","2,139,787","65,366","2,049,636","60,842","1,880,571"
지역별,서울,구로구,,"106,348","2,874,105","103,216","2,731,072","94,602","2,435,774","85,753","2,139,800","72,565","1,743,164","70,115","1,675,327","64,850","1,547,536"
지역별,서울,금천구,,"65,676","1,443,860","64,378","1,389,897","58,562","1,231,610","53,734","1,095,507","43,260","842,362","41,517","802,258","37,956","732,690"
지역별,서울,노원구,,"114,032","3,168,115","111,684","3,043,991","101,655","2,673,661","93,504","2,384,321","79,811","1,950,161","78,243","1,911,055","73,797","1,761,115"
지역별,서울,도봉구,,"75,839","1,772,063","74,047","1,689,058","67,697","1,526,699","62,896","1,362,646","53,471","1,144,226","52,557","1,109,869","49,990","1,036,415"
지역별,서울,동대문구,,"92,084","2,669,779","88,621","2,442,183","80,107","2,077,614","72,784","1,785,771","61,691","1,469,117","59,153","1,438,726","55,141","1,316,981"
지역별,서울,동작구,,"102,409","3,576,895","99,809","3,365,412","91,128","2,986,715","84,700","2,650,983","71,605","2,188,645","68,638","2,058,652","63,921","1,944,730"
지역별,서울,마포구,,"105,356","4,516,195","102,191","4,204,056","94,515","3,787,355","87,158","3,364,135","74,386","2,784,957","71,077","2,661,136","65,242","2,348,887"
지역별,서울,서대문구,,"81,577","2,781,106","79,583","2,574,247","73,133","2,311,470","66,018","2,050,457","55,629","1,686,897","53,408","1,643,742","48,610","1,408,817"
지역별,서울,서초구,,"129,194","14,222,426","124,913","13,571,196","114,115","12,075,962","107,691","11,152,642","98,820","10,491,415","96,445","9,564,642","90,217","8,759,202"
지역별,서울,성동구,,"78,788","4,161,225","76,771","3,863,005","70,960","3,425,464","66,019","3,191,413","58,067","2,645,574","55,769","2,316,783","52,927","2,098,468"
지역별,서울,성북구,,"110,471","4,195,447","107,020","4,002,394","98,913","3,649,026","90,627","3,113,511","77,127","2,801,236","74,287","2,645,678","68,837","2,495,320"
지역별,서울,송파구,,"184,754","10,099,965","180,464","9,600,175","165,267","8,623,338","154,014","7,677,394","131,836","6,607,764","126,419","6,087,546","117,850","5,540,013"
지역별,서울,양천구,,"112,460","5,158,923","110,322","4,857,381","101,895","4,513,472","95,403","4,117,696","82,170","3,594,335","79,005","3,359,932","74,284","3,149,302"
지역별,서울,영등포구,,"110,739","4,681,230","106,946","4,340,955","96,394","3,752,332","88,526","3,261,470","75,044","2,771,605","70,841","2,607,977","64,862","2,337,149"
지역별,서울,용산구,,"64,711","8,858,932","63,219","8,215,726","61,284","8,077,683","56,614","8,352,408","50,245","6,311,184","47,229","5,650,993","43,590","4,724,369"
지역별,서울,은평구,,"119,670","3,131,496","116,940","2,979,861","105,021","2,655,043","97,149","2,340,362","80,820","1,847,850","77,056","1,747,353","71,924","1,610,327"
지역별,서울,종로구,,"40,972","2,457,056","39,817","2,422,571","36,897","2,316,250","34,681","2,209,584","30,390","1,839,239","29,540","1,963,230","27,655","1,859,861"
지역별,서울,중구,,"36,153","1,810,205","35,826","1,691,327","32,612","1,532,923","30,184","1,379,043","26,259","1,247,546","25,490","1,188,870","23,885","1,057,320"
지역별,서울,중랑구,,"101,125","2,245,223","98,767","2,151,396","90,223","1,913,569","82,525","1,655,450","68,553","1,306,478","65,193","1,221,007","60,319","1,154,707"
지역별,인천,중구,,"44,143","1,139,306","39,911","1,007,260","33,706","839,367","28,380","666,269","21,996","499,595","20,484","478,417","17,476","406,770"
지역별,인천,강화군,,"14,695","380,221","13,673","345,875","12,484","321,460","11,406","280,113","9,664","230,812","8,942","215,531","8,296","199,710"
지역별,인천,계양구,,"73,352","1,586,097","71,710","1,529,744","64,592","1,336,204","60,113","1,220,520","49,837","975,660","47,294","938,011","44,616","885,425"
지역별,인천,남동구,,"123,206","3,062,439","119,828","2,955,152","109,873","2,699,091","101,828","2,470,713","85,456","2,031,580","81,119","1,945,118","75,674","1,841,764"
지역별,인천,동구,,"13,163","275,111","12,886","260,186","11,746","238,886","10,047","196,033","8,259","143,510","7,996","140,666","7,597","138,253"
지역별,인천,미추홀구(남구),,"107,016","2,257,247","100,772","2,087,482","89,849","1,796,236","79,873","1,525,917","63,543","1,187,850","59,266","1,113,010","55,665","1,059,372"
지역별,인천,부평구,,"130,997","3,040,869","126,700","2,885,053","112,187","2,513,342","98,786","2,171,065","81,692","1,700,464","77,678","1,641,077","73,256","1,580,597"
지역별,인천,서구,,"168,468","4,649,726","159,753","4,309,541","136,544","3,625,341","117,065","3,134,487","91,881","2,338,123","86,566","2,131,587","78,186","1,978,871"
지역별,인천,연수구,,"108,559","4,858,437","101,702","4,418,635","89,467","3,984,837","81,531","3,535,005","70,011","3,021,459","62,116","2,666,946","54,169","2,342,469"
지역별,인천,옹진군,,"4,142","107,096","4,003","103,361","3,502","86,823","3,186","75,809","2,750","64,032","2,440","57,232","2,322","50,784"
지역별,경기,가평군,,"14,420","368,780","13,831","352,434","12,296","333,748","11,087","285,006","9,320","230,225","8,487","213,470","8,184","203,938"
지역별,경기,고양시,,"291,572","9,068,087","283,230","8,683,540","258,445","7,713,314","235,228","6,814,946","198,906","5,666,055","186,450","5,297,741","166,643","4,789,196"
지역별,경기,과천시,,"21,344","1,434,312","20,622","1,328,232","18,003","1,163,185","16,102","1,008,344","12,406","821,372","10,483","573,597","9,347","515,953"
지역별,경기,광명시,,"71,904","2,327,273","68,168","2,165,713","62,835","1,908,616","58,563","1,704,367","50,938","1,428,859","51,237","1,356,992","48,586","1,262,271"
지역별,경기,광주시,,"112,687","3,060,958","107,303","2,840,278","97,048","2,523,448","87,197","2,224,311","71,178","1,811,555","65,956","1,650,683","59,655","1,525,199"
지역별,경기,구리시,,"50,680","1,387,198","48,646","1,301,307","44,464","1,166,236","40,638","1,029,732","35,438","849,889","33,977","808,754","31,462","750,287"
지역별,경기,군포시,,"65,546","1,925,874","64,829","1,904,199","59,306","1,664,663","54,041","1,487,449","45,471","1,233,496","43,825","1,171,994","40,176","1,106,400"
지역별,경기,김포시,,"130,183","3,814,232","125,103","3,573,380","113,362","3,236,379","103,495","2,884,875","86,634","2,330,390","75,332","2,034,119","67,591","1,830,573"
지역별,경기,남양주시,,"196,088","5,328,406","189,936","5,081,240","173,562","4,586,533","158,781","4,079,624","131,469","3,279,711","119,489","2,973,838","107,781","2,657,722"
지역별,경기,동두천시,,"19,293","391,715","18,388","368,705","16,924","329,847","15,579","293,218","12,997","239,908","12,407","232,482","11,568","214,575"
