year,month,yyyymm,sido,gender,age,count
2019,12,201912,부산,남성,90,763
2019,12,201912,부산,여성,10,280
2019,12,201912,부산,여성,20,9749
2019,12,201912,부산,여성,30,47504
2019,12,201912,부산,여성,40,76634
2019,12,201912,부산,여성,50,85158
2019,12,201912,부산,여성,60,51732
2019,12,201912,부산,여성,70,10948
2019,12,201912,부산,여성,80,2394
2019,12,201912,부산,여성,90,487
2019,12,201912,대구,남성,10,312
2019,12,201912,대구,남성,20,20890
2019,12,201912,대구,남성,30,113659
2019,12,201912,대구,남성,40,196808
2019,12,201912,대구,남성,50,228416
2019,12,201912,대구,남성,60,154535
2019,12,201912,대구,남성,70,47734
2019,12,201912,대구,남성,80,7118
2019,12,201912,대구,남성,90,546
2019,12,201912,대구,여성,10,145
2019,12,201912,대구,여성,20,9577
2019,12,201912,대구,여성,30,42421
2019,12,201912,대구,여성,40,73058
2019,12,201912,대구,여성,50,84593
2019,12,201912,대구,여성,60,45508
2019,12,201912,대구,여성,70,9661
2019,12,201912,대구,여성,80,2070
2019,12,201912,대구,여성,90,353
2019,12,201912,인천,남성,10,447
2019,12,201912,인천,남성,20,27418
2019,12,201912,인천,남성,30,140757
2019,12,201912,인천,남성,40,216027
2019,12,201912,인천,남성,50,229632
2019,12,201912,인천,남성,60,145873
2019,12,201912,인천,남성,70,37330
2019,12,201912,인천,남성,80,4842
2019,12,201912,인천,남성,90,459
2019,12,201912,인천,여성,10,274
2019,12,201912,인천,여성,20,12252
2019,12,201912,인천,여성,30,52737
2019,12,201912,인천,여성,40,79999
2019,12,201912,인천,여성,50,86304
2019,12,201912,인천,여성,60,43180
2019,12,201912,인천,여성,70,7857
2019,12,201912,인천,여성,80,1794
2019,12,201912,인천,여성,90,374
2019,12,201912,광주,남성,10,193
2019,12,201912,광주,남성,20,14268
2019,12,201912,광주,남성,30,70397
2019,12,201912,광주,남성,40,119876
2019,12,201912,광주,남성,50,125441
2019,12,201912,광주,남성,60,73962
2019,12,201912,광주,남성,70,23493
2019,12,201912,광주,남성,80,3212
2019,12,201912,광주,남성,90,315
2019,12,201912,광주,여성,10,106
2019,12,201912,광주,여성,20,8254
2019,12,201912,광주,여성,30,32558
2019,12,201912,광주,여성,40,49506
2019,12,201912,광주,여성,50,49385
2019,12,201912,광주,여성,60,23411
2019,12,201912,광주,여성,70,5147
2019,12,201912,광주,여성,80,1232
2019,12,201912,광주,여성,90,332
2019,12,201912,대전,남성,10,400
2019,12,201912,대전,남성,20,13809
2019,12,201912,대전,남성,30,72197
2019,12,201912,대전,남성,40,117619
2019,12,201912,대전,남성,50,128807
2019,12,201912,대전,남성,60,84689
2019,12,201912,대전,남성,70,24304
2019,12,201912,대전,남성,80,3501
2019,12,201912,대전,남성,90,319
2019,12,201912,대전,여성,10,220
2019,12,201912,대전,여성,20,7268
2019,12,201912,대전,여성,30,29317
2019,12,201912,대전,여성,40,46564
2019,12,201912,대전,여성,50,49611
2019,12,201912,대전,여성,60,24861
2019,12,201912,대전,여성,70,5172
2019,12,201912,대전,여성,80,1375
2019,12,201912,대전,여성,90,315
2019,12,201912,울산,남성,10,249
2019,12,201912,울산,남성,20,10432
2019,12,201912,울산,남성,30,60777
2019,12,201912,울산,남성,40,100675
2019,12,201912,울산,남성,50,130869
2019,12,201912,울산,남성,60,80927
2019,12,201912,울산,남성,70,19034
2019,12,201912,울산,남성,80,1922
2019,12,201912,울산,남성,90,158
2019,12,201912,울산,여성,10,105
2019,12,201912,울산,여성,20,4576
2019,12,201912,울산,여성,30,20275
2019,12,201912,울산,여성,40,32389
2019,12,201912,울산,여성,50,35070
2019,12,201912,울산,여성,60,17919
2019,12,201912,울산,여성,70,3031
2019,12,201912,울산,여성,80,708
2019,12,201912,울산,여성,90,145
2019,12,201912,세종,남성,10,81
2019,12,201912,세종,남성,20,2524
2019,12,201912,세종,남성,30,24406
2019,12,201912,세종,남성,40,38588
2019,12,201912,세종,남성,50,27171
2019,12,201912,세종,남성,60,16008
2019,12,201912,세종,남성,70,4162
2019,12,201912,세종,남성,80,568
2019,12,201912,세종,남성,90,52
2019,12,201912,세종,여성,10,44
2019,12,201912,세종,여성,20,1754
2019,12,201912,세종,여성,30,10790
2019,12,201912,세종,여성,40,13674
2019,12,201912,세종,여성,50,9691
2019,12,201912,세종,여성,60,4844
2019,12,201912,세종,여성,70,830
2019,12,201912,세종,여성,80,231
2019,12,201912,세종,여성,90,51
2019,12,201912,경기,남성,10,2376
2019,12,201912,경기,남성,20,112605
2019,12,201912,경기,남성,30,666775
2019,12,201912,경기,남성,40,1081071
2019,12,201912,경기,남성,50,1084223
2019,12,201912,경기,남성,60,655336
2019,12,201912,경기,남성,70,182210
2019,12,201912,경기,남성,80,30175
2019,12,201912,경기,남성,90,2595
2019,12,201912,경기,여성,10,1178
2019,12,201912,경기,여성,20,52385
2019,12,201912,경기,여성,30,244919
2019,12,201912,경기,여성,40,389298
2019,12,201912,경기,여성,50,405728
2019,12,201912,경기,여성,60,204376
2019,12,201912,경기,여성,70,44225
2019,12,201912,경기,여성,80,9765
2019,12,201912,경기,여성,90,1793
2019,12,201912,강원,남성,10,208
2019,12,201912,강원,남성,20,16069
2019,12,201912,강원,남성,30,67881
2019,12,201912,강원,남성,40,123695
2019,12,201912,강원,남성,50,155575
2019,12,201912,강원,남성,60,123374
2019,12,201912,강원,남성,70,40323
2019,12,201912,강원,남성,80,7480
2019,12,201912,강원,남성,90,531
2019,12,201912,강원,여성,10,109
2019,12,201912,강원,여성,20,7128
2019,12,201912,강원,여성,30,28263
2019,12,201912,강원,여성,40,48106
2019,12,201912,강원,여성,50,59210
2019,12,201912,강원,여성,60,36508
2019,12,201912,강원,여성,70,7450
2019,12,201912,강원,여성,80,1559
2019,12,201912,강원,여성,90,481
2019,12,201912,충북,남성,10,323
2019,12,201912,충북,남성,20,18448
2019,12,201912,충북,남성,30,82463
2019,12,201912,충북,남성,40,135176
2019,12,201912,충북,남성,50,168476
2019,12,201912,충북,남성,60,119878
2019,12,201912,충북,남성,70,35705
2019,12,201912,충북,남성,80,5507
2019,12,201912,충북,남성,90,400
2019,12,201912,충북,여성,10,189
2019,12,201912,충북,여성,20,8774
2019,12,201912,충북,여성,30,32397
2019,12,201912,충북,여성,40,49080
2019,12,201912,충북,여성,50,59049
2019,12,201912,충북,여성,60,32199
2019,12,201912,충북,여성,70,6165
2019,12,201912,충북,여성,80,1618
2019,12,201912,충북,여성,90,288
2019,12,201912,충남,남성,10,289
2019,12,201912,충남,남성,20,23698
2019,12,201912,충남,남성,30,124164
2019,12,201912,충남,남성,40,197482
2019,12,201912,충남,남성,50,216542
2019,12,201912,충남,남성,60,152074
2019,12,201912,충남,남성,70,51322
2019,12,201912,충남,남성,80,8049
2019,12,201912,충남,남성,90,638
2019,12,201912,충남,여성,10,177
2019,12,201912,충남,여성,20,11388
2019,12,201912,충남,여성,30,43595
2019,12,201912,충남,여성,40,64419
2019,12,201912,충남,여성,50,74641
2019,12,201912,충남,여성,60,41696
2019,12,201912,충남,여성,70,8612
2019,12,201912,충남,여성,80,2381
2019,12,201912,충남,여성,90,447
2019,12,201912,전북,남성,10,352
2019,12,201912,전북,남성,20,16039
2019,12,201912,전북,남성,30,75736
2019,12,201912,전북,남성,40,149968
2019,12,201912,전북,남성,50,180446
2019,12,201912,전북,남성,60,134156
2019,12,201912,전북,남성,70,49147
2019,12,201912,전북,남성,80,7562
2019,12,201912,전북,남성,90,755
2019,12,201912,전북,여성,10,184
2019,12,201912,전북,여성,20,8791
2019,12,201912,전북,여성,30,33498
2019,12,201912,전북,여성,40,55484
2019,12,201912,전북,여성,50,66059
2019,12,201912,전북,여성,60,38229
2019,12,201912,전북,여성,70,9345
2019,12,201912,전북,여성,80,2985
2019,12,201912,전북,여성,90,743
2019,12,201912,전남,남성,10,355
2019,12,201912,전남,남성,20,17167
2019,12,201912,전남,남성,30,79988
2019,12,201912,전남,남성,40,152414
2019,12,201912,전남,남성,50,199044
2019,12,201912,전남,남성,60,145848
2019,12,201912,전남,남성,70,52980
2019,12,201912,전남,남성,80,7260
2019,12,201912,전남,남성,90,769
2019,12,201912,전남,여성,10,191
2019,12,201912,전남,여성,20,8487
2019,12,201912,전남,여성,30,31978
2019,12,201912,전남,여성,40,52716
2019,12,201912,전남,여성,50,64594
2019,12,201912,전남,여성,60,36945
2019,12,201912,전남,여성,70,8622
2019,12,201912,전남,여성,80,3001
2019,12,201912,전남,여성,90,707
2019,12,201912,경북,남성,10,237
2019,12,201912,경북,남성,20,23852
2019,12,201912,경북,남성,30,127906
2019,12,201912,경북,남성,40,230539
2019,12,201912,경북,남성,50,305346
2019,12,201912,경북,남성,60,239013
2019,12,201912,경북,남성,70,79560
2019,12,201912,경북,남성,80,11731
2019,12,201912,경북,남성,90,856
2019,12,201912,경북,여성,10,141
2019,12,201912,경북,여성,20,11684
2019,12,201912,경북,여성,30,47872
2019,12,201912,경북,여성,40,77074
2019,12,201912,경북,여성,50,98211
2019,12,201912,경북,여성,60,59139
2019,12,201912,경북,여성,70,11895
2019,12,201912,경북,여성,80,3041
2019,12,201912,경북,여성,90,567
2019,12,201912,경남,남성,10,677
2019,12,201912,경남,남성,20,28454
2019,12,201912,경남,남성,30,164976
2019,12,201912,경남,남성,40,292142
2019,12,201912,경남,남성,50,339928
2019,12,201912,경남,남성,60,239746
2019,12,201912,경남,남성,70,68137
2019,12,201912,경남,남성,80,9139
2019,12,201912,경남,남성,90,751
2019,12,201912,경남,여성,10,344
2019,12,201912,경남,여성,20,13494
2019,12,201912,경남,여성,30,62393
2019,12,201912,경남,여성,40,102375
2019,12,201912,경남,여성,50,116679
2019,12,201912,경남,여성,60,62214
2019,12,201912,경남,여성,70,11462
2019,12,201912,경남,여성,80,3024
2019,12,201912,경남,여성,90,650
2019,12,201912,제주,남성,10,183
2019,12,201912,제주,남성,20,6219
2019,12,201912,제주,남성,30,32144
2019,12,201912,제주,남성,40,62633
2019,12,201912,제주,남성,50,67289
2019,12,201912,제주,남성,60,43155
2019,12,201912,제주,남성,70,15765
2019,12,201912,제주,남성,80,2893
2019,12,201912,제주,남성,90,192
2019,12,201912,제주,여성,10,83
2019,12,201912,제주,여성,20,3990
2019,12,201912,제주,여성,30,16661
2019,12,201912,제주,여성,40,27882
2019,12,201912,제주,여성,50,30220
2019,12,201912,제주,여성,60,16204
2019,12,201912,제주,여성,70,3625
2019,12,201912,제주,여성,80,718
2019,12,201912,제주,여성,90,188
2020,01,202001,서울,남성,10,1131
2020,01,202001,서울,남성,20,30596
2020,01,202001,서울,남성,30,303848
2020,01,202001,서울,남성,40,509793
2020,01,202001,서울,남성,50,533535
2020,01,202001,서울,남성,60,427322
2020,01,202001,서울,남성,70,151916
2020,01,202001,서울,남성,80,28256
2020,01,202001,서울,남성,90,3158
2020,01,202001,서울,여성,10,585
2020,01,202001,서울,여성,20,14944
2020,01,202001,서울,여성,30,111612
2020,01,202001,서울,여성,40,184275
2020,01,202001,서울,여성,50,192229
2020,01,202001,서울,여성,60,131822
2020,01,202001,서울,여성,70,34836
2020,01,202001,서울,여성,80,7767
2020,01,202001,서울,여성,90,1901
2020,01,202001,부산,남성,10,421
2020,01,202001,부산,남성,20,15980
2020,01,202001,부산,남성,30,117316
2020,01,202001,부산,남성,40,207180
2020,01,202001,부산,남성,50,226146
2020,01,202001,부산,남성,60,198603
2020,01,202001,부산,남성,70,64325
2020,01,202001,부산,남성,80,9663
2020,01,202001,부산,남성,90,961
2020,01,202001,부산,여성,10,244
2020,01,202001,부산,여성,20,7317
2020,01,202001,부산,여성,30,43051
2020,01,202001,부산,여성,40,75322
2020,01,202001,부산,여성,50,85444
2020,01,202001,부산,여성,60,58116
2020,01,202001,부산,여성,70,12621
2020,01,202001,부산,여성,80,2751
2020,01,202001,부산,여성,90,586
2020,01,202001,대구,남성,10,254
2020,01,202001,대구,남성,20,15221
2020,01,202001,대구,남성,30,102716
2020,01,202001,대구,남성,40,191313
2020,01,202001,대구,남성,50,228048
2020,01,202001,대구,남성,60,169371
2020,01,202001,대구,남성,70,53877
2020,01,202001,대구,남성,80,9043
2020,01,202001,대구,남성,90,697
2020,01,202001,대구,여성,10,118
2020,01,202001,대구,여성,20,7227
2020,01,202001,대구,여성,30,38830
2020,01,202001,대구,여성,40,70918
2020,01,202001,대구,여성,50,85423
2020,01,202001,대구,여성,60,51528
2020,01,202001,대구,여성,70,11083
2020,01,202001,대구,여성,80,2404
2020,01,202001,대구,여성,90,441
2020,01,202001,인천,남성,10,385
2020,01,202001,인천,남성,20,20234
2020,01,202001,인천,남성,30,127899
2020,01,202001,인천,남성,40,213796
2020,01,202001,인천,남성,50,229563
2020,01,202001,인천,남성,60,163964
2020,01,202001,인천,남성,70,41230
2020,01,202001,인천,남성,80,6165
2020,01,202001,인천,남성,90,589
2020,01,202001,인천,여성,10,254
2020,01,202001,인천,여성,20,9345
2020,01,202001,인천,여성,30,48301
2020,01,202001,인천,여성,40,78889
2020,01,202001,인천,여성,50,87414
2020,01,202001,인천,여성,60,49923
2020,01,202001,인천,여성,70,8828
2020,01,202001,인천,여성,80,2020
2020,01,202001,인천,여성,90,454
2020,01,202001,광주,남성,10,172
2020,01,202001,광주,남성,20,10704
2020,01,202001,광주,남성,30,63953
2020,01,202001,광주,남성,40,117045
2020,01,202001,광주,남성,50,128235
2020,01,202001,광주,남성,60,81760
2020,01,202001,광주,남성,70,26041
2020,01,202001,광주,남성,80,4097
2020,01,202001,광주,남성,90,390
2020,01,202001,광주,여성,10,88
2020,01,202001,광주,여성,20,6397
2020,01,202001,광주,여성,30,30291
2020,01,202001,광주,여성,40,48571
2020,01,202001,광주,여성,50,50967
2020,01,202001,광주,여성,60,26596
2020,01,202001,광주,여성,70,5782
2020,01,202001,광주,여성,80,1417
2020,01,202001,광주,여성,90,388
2020,01,202001,대전,남성,10,339
2020,01,202001,대전,남성,20,10334
2020,01,202001,대전,남성,30,65702
2020,01,202001,대전,남성,40,114557
2020,01,202001,대전,남성,50,129595
2020,01,202001,대전,남성,60,94010
2020,01,202001,대전,남성,70,27019
2020,01,202001,대전,남성,80,4427
2020,01,202001,대전,남성,90,403
2020,01,202001,대전,여성,10,182
2020,01,202001,대전,여성,20,5568
2020,01,202001,대전,여성,30,27054
2020,01,202001,대전,여성,40,45590
2020,01,202001,대전,여성,50,50469
2020,01,202001,대전,여성,60,28593
2020,01,202001,대전,여성,70,5770
2020,01,202001,대전,여성,80,1566
2020,01,202001,대전,여성,90,381
2020,01,202001,울산,남성,10,215
2020,01,202001,울산,남성,20,7791
2020,01,202001,울산,남성,30,54260
2020,01,202001,울산,남성,40,98942
2020,01,202001,울산,남성,50,128517
2020,01,202001,울산,남성,60,91405
2020,01,202001,울산,남성,70,21920
2020,01,202001,울산,남성,80,2474
2020,01,202001,울산,남성,90,205
2020,01,202001,울산,여성,10,93
2020,01,202001,울산,여성,20,3420
2020,01,202001,울산,여성,30,18718
2020,01,202001,울산,여성,40,31815
2020,01,202001,울산,여성,50,35398
2020,01,202001,울산,여성,60,20576
2020,01,202001,울산,여성,70,3558
2020,01,202001,울산,여성,80,783
2020,01,202001,울산,여성,90,176
2020,01,202001,세종,남성,10,75
2020,01,202001,세종,남성,20,1812
2020,01,202001,세종,남성,30,21484
2020,01,202001,세종,남성,40,39161
2020,01,202001,세종,남성,50,28366
2020,01,202001,세종,남성,60,17994
2020,01,202001,세종,남성,70,4676
2020,01,202001,세종,남성,80,734
2020,01,202001,세종,남성,90,64
2020,01,202001,세종,여성,10,38
2020,01,202001,세종,여성,20,1257
2020,01,202001,세종,여성,30,9831
2020,01,202001,세종,여성,40,14110
2020,01,202001,세종,여성,50,10146
2020,01,202001,세종,여성,60,5571
2020,01,202001,세종,여성,70,947
2020,01,202001,세종,여성,80,261
2020,01,202001,세종,여성,90,65
2020,01,202001,경기,남성,10,2066
2020,01,202001,경기,남성,20,82303
2020,01,202001,경기,남성,30,599900
2020,01,202001,경기,남성,40,1066501
2020,01,202001,경기,남성,50,1100853
2020,01,202001,경기,남성,60,733285
2020,01,202001,경기,남성,70,199188
2020,01,202001,경기,남성,80,37842
2020,01,202001,경기,남성,90,3275
2020,01,202001,경기,여성,10,1024
2020,01,202001,경기,여성,20,39838
2020,01,202001,경기,여성,30,223559
2020,01,202001,경기,여성,40,383351
2020,01,202001,경기,여성,50,414053
2020,01,202001,경기,여성,60,234383
2020,01,202001,경기,여성,70,48857
2020,01,202001,경기,여성,80,11390
2020,01,202001,경기,여성,90,2147
2020,01,202001,강원,남성,10,179
2020,01,202001,강원,남성,20,12297
2020,01,202001,강원,남성,30,62476
2020,01,202001,강원,남성,40,118738
2020,01,202001,강원,남성,50,153619
2020,01,202001,강원,남성,60,135938
2020,01,202001,강원,남성,70,42987
2020,01,202001,강원,남성,80,9476
2020,01,202001,강원,남성,90,677
2020,01,202001,강원,여성,10,103
2020,01,202001,강원,여성,20,5533
2020,01,202001,강원,여성,30,26127
2020,01,202001,강원,여성,40,46499
2020,01,202001,강원,여성,50,59078
2020,01,202001,강원,여성,60,41572
2020,01,202001,강원,여성,70,8262
2020,01,202001,강원,여성,80,1838
2020,01,202001,강원,여성,90,540
2020,01,202001,충북,남성,10,282
2020,01,202001,충북,남성,20,14074
2020,01,202001,충북,남성,30,75780
2020,01,202001,충북,남성,40,130964
2020,01,202001,충북,남성,50,165801
2020,01,202001,충북,남성,60,133643
2020,01,202001,충북,남성,70,39301
2020,01,202001,충북,남성,80,6961
2020,01,202001,충북,남성,90,513
2020,01,202001,충북,여성,10,159
2020,01,202001,충북,여성,20,6933
2020,01,202001,충북,여성,30,30095
2020,01,202001,충북,여성,40,47976
2020,01,202001,충북,여성,50,59070
2020,01,202001,충북,여성,60,36849
2020,01,202001,충북,여성,70,6909
2020,01,202001,충북,여성,80,1899
2020,01,202001,충북,여성,90,341
2020,01,202001,충남,남성,10,256
2020,01,202001,충남,남성,20,17855
2020,01,202001,충남,남성,30,112381
2020,01,202001,충남,남성,40,193953
2020,01,202001,충남,남성,50,215828
2020,01,202001,충남,남성,60,167920
2020,01,202001,충남,남성,70,57219
2020,01,202001,충남,남성,80,9991
2020,01,202001,충남,남성,90,826
2020,01,202001,충남,여성,10,156
2020,01,202001,충남,여성,20,8908
2020,01,202001,충남,여성,30,40354
2020,01,202001,충남,여성,40,63097
2020,01,202001,충남,여성,50,74708
2020,01,202001,충남,여성,60,47963
2020,01,202001,충남,여성,70,9731
2020,01,202001,충남,여성,80,2708
2020,01,202001,충남,여성,90,541
2020,01,202001,전북,남성,10,305
2020,01,202001,전북,남성,20,12277
2020,01,202001,전북,남성,30,68138
2020,01,202001,전북,남성,40,143515
2020,01,202001,전북,남성,50,180926
2020,01,202001,전북,남성,60,145501
2020,01,202001,전북,남성,70,54496
2020,01,202001,전북,남성,80,9593
2020,01,202001,전북,남성,90,932
2020,01,202001,전북,여성,10,151
2020,01,202001,전북,여성,20,6952
2020,01,202001,전북,여성,30,30940
2020,01,202001,전북,여성,40,53858
2020,01,202001,전북,여성,50,66221
2020,01,202001,전북,여성,60,43247
2020,01,202001,전북,여성,70,10452
2020,01,202001,전북,여성,80,3290
2020,01,202001,전북,여성,90,888
2020,01,202001,전남,남성,10,295
2020,01,202001,전남,남성,20,13301
2020,01,202001,전남,남성,30,72029
2020,01,202001,전남,남성,40,145607
2020,01,202001,전남,남성,50,198549
2020,01,202001,전남,남성,60,157238
2020,01,202001,전남,남성,70,59344
2020,01,202001,전남,남성,80,9299
2020,01,202001,전남,남성,90,954
2020,01,202001,전남,여성,10,178
2020,01,202001,전남,여성,20,6713
2020,01,202001,전남,여성,30,29883
2020,01,202001,전남,여성,40,50779
2020,01,202001,전남,여성,50,64589
2020,01,202001,전남,여성,60,41816
2020,01,202001,전남,여성,70,9653
2020,01,202001,전남,여성,80,3326
2020,01,202001,전남,여성,90,839
2020,01,202001,경북,남성,10,207
2020,01,202001,경북,남성,20,18050
2020,01,202001,경북,남성,30,114801
2020,01,202001,경북,남성,40,223330
2020,01,202001,경북,남성,50,299410
2020,01,202001,경북,남성,60,259986
2020,01,202001,경북,남성,70,89400
2020,01,202001,경북,남성,80,14982
2020,01,202001,경북,남성,90,1079
2020,01,202001,경북,여성,10,124
2020,01,202001,경북,여성,20,9143
2020,01,202001,경북,여성,30,43709
2020,01,202001,경북,여성,40,75578
2020,01,202001,경북,여성,50,97477
2020,01,202001,경북,여성,60,66830
2020,01,202001,경북,여성,70,13674
2020,01,202001,경북,여성,80,3435
2020,01,202001,경북,여성,90,702
2020,01,202001,경남,남성,10,595
2020,01,202001,경남,남성,20,21365
2020,01,202001,경남,남성,30,146922
2020,01,202001,경남,남성,40,285290
2020,01,202001,경남,남성,50,338235
2020,01,202001,경남,남성,60,264051
2020,01,202001,경남,남성,70,77175
2020,01,202001,경남,남성,80,11773
2020,01,202001,경남,남성,90,968
2020,01,202001,경남,여성,10,308
2020,01,202001,경남,여성,20,10394
2020,01,202001,경남,여성,30,56923
2020,01,202001,경남,여성,40,99905
2020,01,202001,경남,여성,50,117742
2020,01,202001,경남,여성,60,71417
2020,01,202001,경남,여성,70,13046
2020,01,202001,경남,여성,80,3448
2020,01,202001,경남,여성,90,794
2020,01,202001,제주,남성,10,168
2020,01,202001,제주,남성,20,4677
2020,01,202001,제주,남성,30,28386
2020,01,202001,제주,남성,40,60490
2020,01,202001,제주,남성,50,68542
2020,01,202001,제주,남성,60,46941
2020,01,202001,제주,남성,70,17150
2020,01,202001,제주,남성,80,3656
2020,01,202001,제주,남성,90,240
2020,01,202001,제주,여성,10,76
2020,01,202001,제주,여성,20,3086
2020,01,202001,제주,여성,30,15212
2020,01,202001,제주,여성,40,26959
2020,01,202001,제주,여성,50,30907
2020,01,202001,제주,여성,60,18285
2020,01,202001,제주,여성,70,4161
2020,01,202001,제주,여성,80,830
2020,01,202001,제주,여성,90,213
2020,02,202002,서울,남성,10,1132
2020,02,202002,서울,남성,20,31273
2020,02,202002,서울,남성,30,305110
2020,02,202002,서울,남성,40,509733
2020,02,202002,서울,남성,50,532526
2020,02,202002,서울,남성,60,426044
2020,02,202002,서울,남성,70,150888
2020,02,202002,서울,남성,80,28033
2020,02,202002,서울,남성,90,3109
2020,02,202002,서울,여성,10,585
2020,02,202002,서울,여성,20,15306
2020,02,202002,서울,여성,30,112355
2020,02,202002,서울,여성,40,184364
2020,02,202002,서울,여성,50,192128
2020,02,202002,서울,여성,60,131195
2020,02,202002,서울,여성,70,34591
2020,02,202002,서울,여성,80,7686
2020,02,202002,서울,여성,90,1876
2020,02,202002,부산,남성,10,421
2020,02,202002,부산,남성,20,16332
2020,02,202002,부산,남성,30,117781
2020,02,202002,부산,남성,40,207290
2020,02,202002,부산,남성,50,226051
2020,02,202002,부산,남성,60,198242
2020,02,202002,부산,남성,70,63903
2020,02,202002,부산,남성,80,9517
2020,02,202002,부산,남성,90,950
2020,02,202002,부산,여성,10,241
2020,02,202002,부산,여성,20,7457
2020,02,202002,부산,여성,30,43302
2020,02,202002,부산,여성,40,75416
2020,02,202002,부산,여성,50,85469
2020,02,202002,부산,여성,60,57921
2020,02,202002,부산,여성,70,12506
2020,02,202002,부산,여성,80,2707
2020,02,202002,부산,여성,90,575
2020,02,202002,대구,남성,10,254
2020,02,202002,대구,남성,20,15515
2020,02,202002,대구,남성,30,103114
2020,02,202002,대구,남성,40,191125
2020,02,202002,대구,남성,50,227920
2020,02,202002,대구,남성,60,168929
2020,02,202002,대구,남성,70,53519
2020,02,202002,대구,남성,80,8921
2020,02,202002,대구,남성,90,693
2020,02,202002,대구,여성,10,118
2020,02,202002,대구,여성,20,7400
2020,02,202002,대구,여성,30,38995
2020,02,202002,대구,여성,40,70921
2020,02,202002,대구,여성,50,85504
2020,02,202002,대구,여성,60,51430
2020,02,202002,대구,여성,70,11029
2020,02,202002,대구,여성,80,2371
2020,02,202002,대구,여성,90,436
2020,02,202002,인천,남성,10,380
2020,02,202002,인천,남성,20,20608
2020,02,202002,인천,남성,30,128301
2020,02,202002,인천,남성,40,213558
2020,02,202002,인천,남성,50,229174
2020,02,202002,인천,남성,60,163507
2020,02,202002,인천,남성,70,40947
2020,02,202002,인천,남성,80,6077
2020,02,202002,인천,남성,90,584
2020,02,202002,인천,여성,10,253
2020,02,202002,인천,여성,20,9521
2020,02,202002,인천,여성,30,48523
2020,02,202002,인천,여성,40,78844
2020,02,202002,인천,여성,50,87290
2020,02,202002,인천,여성,60,49749
2020,02,202002,인천,여성,70,8748
2020,02,202002,인천,여성,80,1987
2020,02,202002,인천,여성,90,452
2020,02,202002,광주,남성,10,175
2020,02,202002,광주,남성,20,10970
2020,02,202002,광주,남성,30,64266
2020,02,202002,광주,남성,40,117163
2020,02,202002,광주,남성,50,128298
2020,02,202002,광주,남성,60,81552
2020,02,202002,광주,남성,70,25929
2020,02,202002,광주,남성,80,4051
2020,02,202002,광주,남성,90,389
2020,02,202002,광주,여성,10,90
2020,02,202002,광주,여성,20,6614
2020,02,202002,광주,여성,30,30458
2020,02,202002,광주,여성,40,48690
2020,02,202002,광주,여성,50,51088
2020,02,202002,광주,여성,60,26530
2020,02,202002,광주,여성,70,5748
2020,02,202002,광주,여성,80,1397
2020,02,202002,광주,여성,90,381
2020,02,202002,대전,남성,10,339
2020,02,202002,대전,남성,20,10671
2020,02,202002,대전,남성,30,65897
2020,02,202002,대전,남성,40,114594
2020,02,202002,대전,남성,50,129587
2020,02,202002,대전,남성,60,93844
2020,02,202002,대전,남성,70,26901
2020,02,202002,대전,남성,80,4371
2020,02,202002,대전,남성,90,400
2020,02,202002,대전,여성,10,182
2020,02,202002,대전,여성,20,5715
2020,02,202002,대전,여성,30,27156
2020,02,202002,대전,여성,40,45668
2020,02,202002,대전,여성,50,50524
2020,02,202002,대전,여성,60,28517
2020,02,202002,대전,여성,70,5713
2020,02,202002,대전,여성,80,1538
2020,02,202002,대전,여성,90,376
2020,02,202002,울산,남성,10,215
2020,02,202002,울산,남성,20,7941
2020,02,202002,울산,남성,30,54455
2020,02,202002,울산,남성,40,99010
2020,02,202002,울산,남성,50,128433
2020,02,202002,울산,남성,60,91210
2020,02,202002,울산,남성,70,21811
2020,02,202002,울산,남성,80,2449
2020,02,202002,울산,남성,90,204
2020,02,202002,울산,여성,10,89
2020,02,202002,울산,여성,20,3518
2020,02,202002,울산,여성,30,18787
2020,02,202002,울산,여성,40,31831
2020,02,202002,울산,여성,50,35400
2020,02,202002,울산,여성,60,20496
2020,02,202002,울산,여성,70,3527
2020,02,202002,울산,여성,80,776
2020,02,202002,울산,여성,90,173
2020,02,202002,세종,남성,10,75
2020,02,202002,세종,남성,20,1853
2020,02,202002,세종,남성,30,21683
2020,02,202002,세종,남성,40,39412
2020,02,202002,세종,남성,50,28528
2020,02,202002,세종,남성,60,18025
2020,02,202002,세종,남성,70,4666
2020,02,202002,세종,남성,80,735
2020,02,202002,세종,남성,90,63
2020,02,202002,세종,여성,10,38
2020,02,202002,세종,여성,20,1308
2020,02,202002,세종,여성,30,9937
2020,02,202002,세종,여성,40,14216
2020,02,202002,세종,여성,50,10181
2020,02,202002,세종,여성,60,5584
2020,02,202002,세종,여성,70,938
2020,02,202002,세종,여성,80,259
2020,02,202002,세종,여성,90,63
2020,02,202002,경기,남성,10,2080
2020,02,202002,경기,남성,20,84221
2020,02,202002,경기,남성,30,603790
2020,02,202002,경기,남성,40,1066726
2020,02,202002,경기,남성,50,1098791
2020,02,202002,경기,남성,60,730985
2020,02,202002,경기,남성,70,197993
2020,02,202002,경기,남성,80,37419
2020,02,202002,경기,남성,90,3240
2020,02,202002,경기,여성,10,1019
2020,02,202002,경기,여성,20,40766
2020,02,202002,경기,여성,30,225158
2020,02,202002,경기,여성,40,383893
2020,02,202002,경기,여성,50,414169
